Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2016-09-04 11:00 AM,2016,09,04,11,139,3,51.1,64.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 12:00 PM,2016,09,04,12,145,3,53.2,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 01:00 PM,2016,09,04,13,148,3,54.6,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 02:00 PM,2016,09,04,14,151,4,56.1,56.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 03:00 PM,2016,09,04,15,153,4,59.5,54.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 04:00 PM,2016,09,04,16,155,4,63.7,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 05:00 PM,2016,09,04,17,158,4,68.5,57.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 06:00 PM,2016,09,04,18,160,4,72.0,61.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 07:00 PM,2016,09,04,19,161,4,74.7,71.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 08:00 PM,2016,09,04,20,162,4,77.0,66.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 09:00 PM,2016,09,04,21,163,4,78.0,58.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 10:00 PM,2016,09,04,22,164,4,81.1,70.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-04 11:00 PM,2016,09,04,23,165,4,83.0,76.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 12:00 AM,2016,09,05,00,166,4,83.9,72.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 01:00 AM,2016,09,05,01,166,4,84.9,95.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 02:00 AM,2016,09,05,02,166,4,85.4,117.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 03:00 AM,2016,09,05,03,167,4,85.9,147.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 04:00 AM,2016,09,05,04,167,4,85.8,151.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 05:00 AM,2016,09,05,05,167,4,85.6,114.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 06:00 AM,2016,09,05,06,166,4,85.2,91.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 07:00 AM,2016,09,05,07,166,4,84.6,80.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 08:00 AM,2016,09,05,08,166,4,84.1,75.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 09:00 AM,2016,09,05,09,166,4,84.1,124.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 10:00 AM,2016,09,05,10,166,4,84.5,114.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 11:00 AM,2016,09,05,11,166,4,84.9,87.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 12:00 PM,2016,09,05,12,165,4,82.9,78.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 01:00 PM,2016,09,05,13,164,4,81.2,68.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 02:00 PM,2016,09,05,14,163,4,78.5,67.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 03:00 PM,2016,09,05,15,161,4,75.2,52.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 04:00 PM,2016,09,05,16,159,4,70.5,50.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 05:00 PM,2016,09,05,17,156,4,65.7,48.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 06:00 PM,2016,09,05,18,155,4,62.3,47.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 07:00 PM,2016,09,05,19,154,4,60.4,58.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 08:00 PM,2016,09,05,20,153,4,59.0,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 09:00 PM,2016,09,05,21,152,4,57.1,67.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 10:00 PM,2016,09,05,22,146,3,53.8,80.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-05 11:00 PM,2016,09,05,23,139,3,51.0,28.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 12:00 AM,2016,09,06,00,135,3,49.4,33.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 01:00 AM,2016,09,06,01,132,3,48.2,30.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 02:00 AM,2016,09,06,02,130,3,47.1,37.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 03:00 AM,2016,09,06,03,128,3,46.3,33.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 04:00 AM,2016,09,06,04,126,3,45.8,38.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 05:00 AM,2016,09,06,05,125,3,45.4,30.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 06:00 AM,2016,09,06,06,125,3,45.1,46.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 07:00 AM,2016,09,06,07,124,3,44.9,48.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 08:00 AM,2016,09,06,08,123,3,44.5,30.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 09:00 AM,2016,09,06,09,122,3,43.9,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 10:00 AM,2016,09,06,10,120,3,43.3,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 11:00 AM,2016,09,06,11,118,3,42.5,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 12:00 PM,2016,09,06,12,122,3,44.2,48.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 01:00 PM,2016,09,06,13,127,3,45.9,44.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 02:00 PM,2016,09,06,14,130,3,47.4,47.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 03:00 PM,2016,09,06,15,134,3,48.7,40.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 04:00 PM,2016,09,06,16,134,3,49.0,42.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 05:00 PM,2016,09,06,17,133,3,48.6,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 06:00 PM,2016,09,06,18,133,3,48.3,41.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 07:00 PM,2016,09,06,19,130,3,47.1,49.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 08:00 PM,2016,09,06,20,127,3,46.1,53.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 09:00 PM,2016,09,06,21,127,3,46.2,53.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 10:00 PM,2016,09,06,22,126,3,45.8,61.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-06 11:00 PM,2016,09,06,23,126,3,45.7,67.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 12:00 AM,2016,09,07,00,126,3,45.5,74.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 01:00 AM,2016,09,07,01,124,3,44.7,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 02:00 AM,2016,09,07,02,124,3,44.9,68.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 03:00 AM,2016,09,07,03,125,3,45.1,40.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 04:00 AM,2016,09,07,04,126,3,45.5,29.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 05:00 AM,2016,09,07,05,124,3,44.8,23.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 06:00 AM,2016,09,07,06,123,3,44.5,16.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 07:00 AM,2016,09,07,07,121,3,43.6,24.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 08:00 AM,2016,09,07,08,119,3,42.8,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 09:00 AM,2016,09,07,09,116,3,41.5,34.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 10:00 AM,2016,09,07,10,113,3,40.2,44.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 11:00 AM,2016,09,07,11,108,3,38.5,43.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 12:00 PM,2016,09,07,12,105,3,37.0,30.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 01:00 PM,2016,09,07,13,101,3,35.7,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 02:00 PM,2016,09,07,14,98,2,34.4,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 03:00 PM,2016,09,07,15,96,2,33.5,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 04:00 PM,2016,09,07,16,97,2,33.9,25.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 05:00 PM,2016,09,07,17,99,2,34.7,33.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 06:00 PM,2016,09,07,18,102,3,35.8,19.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 07:00 PM,2016,09,07,19,106,3,37.4,30.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 08:00 PM,2016,09,07,20,109,3,38.9,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 09:00 PM,2016,09,07,21,113,3,40.2,21.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 10:00 PM,2016,09,07,22,114,3,40.6,21.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-07 11:00 PM,2016,09,07,23,115,3,41.0,31.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 12:00 AM,2016,09,08,00,115,3,41.3,41.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 01:00 AM,2016,09,08,01,119,3,42.8,37.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 02:00 AM,2016,09,08,02,123,3,44.4,46.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 03:00 AM,2016,09,08,03,125,3,45.1,50.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 04:00 AM,2016,09,08,04,125,3,45.4,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 05:00 AM,2016,09,08,05,128,3,46.5,49.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 06:00 AM,2016,09,08,06,129,3,46.8,55.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 07:00 AM,2016,09,08,07,130,3,47.3,61.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 08:00 AM,2016,09,08,08,131,3,47.7,65.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 09:00 AM,2016,09,08,09,133,3,48.3,44.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 10:00 AM,2016,09,08,10,135,3,49.3,53.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 11:00 AM,2016,09,08,11,138,3,50.6,49.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 12:00 PM,2016,09,08,12,140,3,51.3,68.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 01:00 PM,2016,09,08,13,140,3,51.2,85.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 02:00 PM,2016,09,08,14,140,3,51.4,68.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 03:00 PM,2016,09,08,15,139,3,50.9,59.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 04:00 PM,2016,09,08,16,137,3,50.3,50.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 05:00 PM,2016,09,08,17,136,3,49.9,40.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 06:00 PM,2016,09,08,18,135,3,49.4,33.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 07:00 PM,2016,09,08,19,134,3,49.0,39.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 08:00 PM,2016,09,08,20,132,3,48.2,36.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 09:00 PM,2016,09,08,21,131,3,47.6,46.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 10:00 PM,2016,09,08,22,131,3,47.7,51.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-08 11:00 PM,2016,09,08,23,130,3,47.4,47.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 12:00 AM,2016,09,09,00,129,3,47.0,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 01:00 AM,2016,09,09,01,126,3,45.8,40.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 02:00 AM,2016,09,09,02,122,3,43.9,34.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 03:00 AM,2016,09,09,03,118,3,42.5,37.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 04:00 AM,2016,09,09,04,115,3,41.3,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 05:00 AM,2016,09,09,05,113,3,40.3,38.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 06:00 AM,2016,09,09,06,111,3,39.4,44.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 07:00 AM,2016,09,09,07,110,3,39.1,43.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 08:00 AM,2016,09,09,08,108,3,38.5,49.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 09:00 AM,2016,09,09,09,109,3,38.7,47.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 10:00 AM,2016,09,09,10,108,3,38.5,45.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 11:00 AM,2016,09,09,11,108,3,38.3,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 12:00 PM,2016,09,09,12,106,3,37.5,39.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 01:00 PM,2016,09,09,13,105,3,37.0,38.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 02:00 PM,2016,09,09,14,104,3,36.6,35.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 03:00 PM,2016,09,09,15,103,3,36.3,31.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 04:00 PM,2016,09,09,16,101,3,35.6,24.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 05:00 PM,2016,09,09,17,99,2,34.8,19.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 06:00 PM,2016,09,09,18,98,2,34.3,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 07:00 PM,2016,09,09,19,96,2,33.6,27.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 08:00 PM,2016,09,09,20,95,2,33.0,40.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 09:00 PM,2016,09,09,21,93,2,31.9,40.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 10:00 PM,2016,09,09,22,90,2,30.7,47.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-09 11:00 PM,2016,09,09,23,88,2,29.5,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 12:00 AM,2016,09,10,00,86,2,28.7,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 01:00 AM,2016,09,10,01,85,2,28.4,30.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 02:00 AM,2016,09,10,02,85,2,28.1,26.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 03:00 AM,2016,09,10,03,82,2,27.0,19.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 04:00 AM,2016,09,10,04,80,2,26.0,19.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 05:00 AM,2016,09,10,05,78,2,25.1,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 06:00 AM,2016,09,10,06,77,2,24.7,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 07:00 AM,2016,09,10,07,77,2,24.3,28.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 08:00 AM,2016,09,10,08,76,2,23.8,23.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 09:00 AM,2016,09,10,09,74,2,23.0,17.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 10:00 AM,2016,09,10,10,73,2,22.5,17.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 11:00 AM,2016,09,10,11,71,2,21.7,22.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 12:00 PM,2016,09,10,12,71,2,21.7,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 01:00 PM,2016,09,10,13,71,2,21.4,32.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 02:00 PM,2016,09,10,14,70,2,21.2,10.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 03:00 PM,2016,09,10,15,70,2,21.0,6.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 04:00 PM,2016,09,10,16,70,2,21.0,4.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 05:00 PM,2016,09,10,17,70,2,21.1,9.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 06:00 PM,2016,09,10,18,69,2,20.8,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 07:00 PM,2016,09,10,19,68,2,20.4,16.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 08:00 PM,2016,09,10,20,68,2,20.4,20.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 09:00 PM,2016,09,10,21,68,2,20.4,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 10:00 PM,2016,09,10,22,69,2,20.8,28.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-10 11:00 PM,2016,09,10,23,71,2,21.4,27.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 12:00 AM,2016,09,11,00,71,2,21.8,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 01:00 AM,2016,09,11,01,72,2,22.1,23.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 02:00 AM,2016,09,11,02,73,2,22.5,22.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 03:00 AM,2016,09,11,03,75,2,23.3,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 04:00 AM,2016,09,11,04,76,2,24.0,21.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 05:00 AM,2016,09,11,05,77,2,24.6,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 06:00 AM,2016,09,11,06,79,2,25.3,19.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 07:00 AM,2016,09,11,07,79,2,25.4,26.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 08:00 AM,2016,09,11,08,80,2,25.8,24.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 09:00 AM,2016,09,11,09,81,2,26.2,27.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 10:00 AM,2016,09,11,10,81,2,26.2,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 11:00 AM,2016,09,11,11,81,2,26.4,33.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 12:00 PM,2016,09,11,12,81,2,26.6,37.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 01:00 PM,2016,09,11,13,83,2,27.1,42.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 02:00 PM,2016,09,11,14,84,2,27.8,30.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 03:00 PM,2016,09,11,15,84,2,28.0,22.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 04:00 PM,2016,09,11,16,85,2,28.3,17.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 05:00 PM,2016,09,11,17,86,2,28.7,27.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 06:00 PM,2016,09,11,18,87,2,29.3,18.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 07:00 PM,2016,09,11,19,88,2,29.8,26.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 08:00 PM,2016,09,11,20,89,2,30.1,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 09:00 PM,2016,09,11,21,91,2,30.9,30.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 10:00 PM,2016,09,11,22,92,2,31.4,32.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-11 11:00 PM,2016,09,11,23,92,2,31.6,32.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 12:00 AM,2016,09,12,00,91,2,31.3,35.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 01:00 AM,2016,09,12,01,90,2,30.7,39.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 02:00 AM,2016,09,12,02,89,2,30.1,29.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 03:00 AM,2016,09,12,03,88,2,29.7,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 04:00 AM,2016,09,12,04,88,2,29.7,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 05:00 AM,2016,09,12,05,89,2,30.3,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 06:00 AM,2016,09,12,06,90,2,30.7,31.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 07:00 AM,2016,09,12,07,92,2,31.4,35.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 08:00 AM,2016,09,12,08,93,2,32.1,42.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 09:00 AM,2016,09,12,09,96,2,33.3,39.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 10:00 AM,2016,09,12,10,96,2,33.6,37.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 11:00 AM,2016,09,12,11,97,2,34.0,24.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 12:00 PM,2016,09,12,12,99,2,34.7,23.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 01:00 PM,2016,09,12,13,101,3,35.5,27.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 02:00 PM,2016,09,12,14,102,3,35.9,21.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 03:00 PM,2016,09,12,15,104,3,36.8,21.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 04:00 PM,2016,09,12,16,106,3,37.6,32.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 05:00 PM,2016,09,12,17,107,3,38.1,36.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 06:00 PM,2016,09,12,18,109,3,38.7,36.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 07:00 PM,2016,09,12,19,111,3,39.6,42.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 08:00 PM,2016,09,12,20,114,3,40.6,57.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 09:00 PM,2016,09,12,21,115,3,41.3,38.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-09-12 10:00 PM,2016,09,12,22,116,3,41.6,41.3,UG/M3,1 Hr,Valid
